has_smartphone,bill_payment_timely,digital_payments_freq,late_payments_count,income_level,employment_stability,spending_stability,loan_repaid
1,0,5,1,1,1,2789.3623225867714,1
1,1,3,0,1,1,7330.670110342347,1
1,1,0,0,4,4,0.0,1
1,1,6,0,3,5,8856.428138175495,1
1,1,2,0,1,4,218.0804133035947,1
1,1,5,0,1,4,861.4478510043426,1
1,1,6,0,1,4,1371.3264746222908,1
1,1,6,0,5,3,64984.09981038951,1
1,1,6,0,3,3,2845.3793888806226,1
1,1,6,0,5,4,3250.854497923072,1
1,1,2,0,3,2,40909.090884138044,1
1,1,6,0,4,3,7170.24403350402,1
1,1,6,0,5,2,102107.37263374602,1
1,0,4,1,1,3,4122.502492418895,1
1,0,3,1,3,3,97374.86200246961,1
1,0,1,1,2,3,18251.827894761664,0
1,1,6,0,2,1,10089.608092818406,1
1,0,4,6,5,4,6609.407446965272,0
1,0,0,6,1,4,1154.5418138811604,1
1,1,2,0,4,3,492.61208538429776,1
1,1,6,0,4,2,3536.4006795987734,1
1,1,6,0,1,1,835.3883927052535,1
1,0,2,1,5,4,17179.367469923527,0
1,1,6,0,1,3,1016.6384640897013,1
1,1,6,0,5,3,1319.9430290736036,0
1,1,4,0,5,2,7089.912789778635,1
1,1,6,0,4,2,5936.596244201442,0
1,1,4,0,2,1,20969.418605833274,1
1,0,5,1,5,2,947.1575722479689,1
1,1,6,0,3,3,2677.356357802724,1
1,1,3,0,2,3,22391.446915433284,0
1,1,2,0,3,3,16209.124590797617,1
1,1,6,0,1,1,2255.2259679834006,1
1,0,5,3,1,3,2548.2764894466745,1
1,1,6,0,3,4,16329.13102913522,1
1,0,5,1,2,2,2632.8547750809703,1
1,1,6,0,1,3,618.0464923180672,1
1,0,3,6,2,3,2878.4430803242694,1
1,0,4,3,1,2,723.5578069511793,0
1,0,5,5,1,3,26415.39127415429,1
1,1,6,0,1,3,1541.5063628369057,0
1,0,6,1,2,2,6422.309325053307,0
1,0,0,6,1,1,244.94897427831782,0
1,1,6,0,5,4,2912.3118479997984,1
1,0,3,6,2,4,17365.394192665673,0
1,0,6,6,4,3,8397.392105092309,0
1,1,6,0,4,2,32447.838847397317,1
1,1,5,0,5,3,2132.6884832686337,1
1,1,6,0,1,5,9094.29346348577,1
1,1,6,0,3,4,2260.476380470866,1
1,1,1,0,4,2,418.04624943499573,1
1,1,2,0,4,3,2962.121115012011,1
1,1,6,0,5,2,28870.05046526013,1
1,1,6,0,5,3,6452.192167524668,1
1,1,5,0,5,4,89563.76143675522,1
1,1,5,0,1,4,401.2333070255592,0
1,1,6,0,3,2,4030.2070625051847,1
1,1,6,0,3,3,4888.655537739049,1
1,1,6,0,2,3,4345.057084396783,1
1,1,4,0,3,3,31010.216231106806,1
1,0,0,2,3,2,518.372452971799,1
1,0,6,1,4,2,17867.858958662808,0
1,0,4,2,2,2,1825.9003988900015,1
1,1,6,0,5,3,16650.619528013565,1
1,1,0,0,3,2,0.0,1
1,1,6,0,1,3,10460.377979149065,1
1,0,0,2,2,3,4226.370862414545,1
1,1,6,0,5,4,17648.048243361078,1
1,0,5,1,5,3,15896.552197463028,1
1,1,3,0,5,3,3294.3827191144624,1
1,1,5,0,4,2,4032.850340226707,1
1,1,2,0,1,1,4809.172347365674,0
1,0,4,3,1,2,15336.372488303745,0
1,0,3,6,1,1,1463.0473220872475,1
1,1,6,0,1,2,1425.1107559297511,0
1,0,6,2,1,3,3476.2635928057393,1
1,0,3,6,1,4,1014.1268986998947,1
1,0,3,1,1,1,4275.900579605034,1
1,1,5,0,1,4,3348.128696252082,1
1,1,6,0,1,4,507.8343890154217,1
1,1,6,0,1,4,10793.579803136061,1
1,0,3,2,5,2,7972.354418029009,1
1,0,2,1,3,4,1923.8676323143095,1
1,1,4,0,5,3,788.9511180464012,1
1,1,6,0,1,4,1840.2942156079282,1
1,1,6,0,3,2,2571.4308403429145,1
1,1,5,0,2,3,33350.47221704664,0
1,0,0,1,3,3,0.0,1
1,1,6,0,2,4,13338.953113594285,1
1,0,4,1,1,1,2478.7162537625536,1
1,1,5,0,1,1,1653.099321476682,0
1,0,6,1,3,2,1361.1012698056918,1
1,1,6,0,5,4,5427.5978848842515,1
1,0,4,3,2,3,1964.1843514972486,1
1,0,5,1,1,4,1149.163463858239,0
1,1,6,0,5,3,6692.804185591168,1
1,1,3,0,5,3,1155.758625319318,1
1,1,6,0,5,2,48945.16823548572,1
1,0,3,3,2,2,348.28460584221443,0
1,1,6,0,1,2,1686.9408999724917,1
1,1,6,0,4,3,5968.434993083753,1
1,0,1,2,3,3,529.120402177047,1
1,1,4,0,3,3,237.8761582560696,1
1,1,5,0,3,5,4959.024235337701,1
1,1,6,0,2,4,9341.74102973673,1
1,1,6,0,3,2,2010.2019467373586,1
1,1,6,0,5,3,32724.28477242347,1
1,1,6,0,3,1,4731.077241671992,1
1,0,5,2,2,1,2666.922152344659,0
1,1,6,0,3,3,12015.473281010061,1
1,1,2,0,3,2,1529.7162808834846,1
1,1,6,0,3,5,1154.7328262416377,1
1,0,5,1,2,5,1769.4388941130462,1
1,1,6,0,4,4,8479.673625794803,1
1,1,6,0,3,3,4902.414384770019,1
1,1,6,0,1,3,2454.6745609143386,1
1,1,6,0,5,3,46869.693901283375,0
1,0,5,1,3,3,2345.12433927642,0
1,0,2,6,1,1,1203.2618030448182,0
1,0,5,1,1,2,2115.665726589781,1
1,0,4,1,2,1,39219.85381750762,1
1,1,6,0,1,2,18468.969396440796,0
1,1,6,0,5,4,12898.216813446215,1
1,1,6,0,5,3,673.5670468978323,1
1,1,5,0,4,5,33733.80907289698,1
1,1,6,0,3,2,8219.948939419677,1
1,0,5,1,4,2,5231.558904061643,0
1,1,6,0,5,3,21879.765553283854,1
1,1,6,0,1,1,416.39376396227004,1
1,0,5,3,1,5,11479.433094306822,0
1,1,1,0,3,1,111.60764609410354,1
1,1,5,0,4,3,42318.771049027404,1
1,0,2,1,2,2,7394.234206461139,1
1,1,6,0,4,3,3604.531448977338,1
1,1,6,0,5,3,1680.3544864105313,1
1,1,6,0,3,3,17796.388293696,1
1,1,6,0,4,2,3011.0272444245115,1
1,1,2,0,4,3,245.23104751777794,1
1,1,3,0,4,3,1639.219407726332,1
1,1,6,0,5,5,2865.9490342060635,1
1,1,6,0,4,4,61.237243569579455,1
1,1,6,0,1,3,500.2286144021218,1
1,1,6,0,3,3,2200.0464919329925,1
1,0,3,1,1,3,11896.068164173685,1
1,0,4,2,2,2,9416.816546299851,1
1,1,6,0,4,2,6136.729967987837,1
1,1,4,0,1,2,968.1596975706022,1
1,0,6,1,1,3,24249.27847723859,0
1,0,3,2,1,3,17797.045346536226,1
1,0,4,3,4,2,3593.0214815203467,1
1,0,5,1,1,2,782.9060394879239,1
1,0,6,6,2,2,2683.3341697721266,0
1,0,1,1,4,4,1016.5382432550189,0
1,0,5,1,4,3,5525.062593913907,0
1,0,1,1,5,2,14139.257883637316,1
1,1,3,0,5,3,786.1065449415875,1
1,1,6,0,4,3,12317.230837327033,1
1,1,6,0,2,2,3846.696019529834,1
1,1,2,0,2,2,28180.030269678562,1
1,0,5,3,1,5,661.3898749350996,1
1,0,3,1,2,2,560.4103556026305,1
1,1,1,0,5,3,2908.888562091485,1
1,0,1,1,5,3,984.6948765988376,1
1,1,6,0,1,3,15614.938257963111,1
1,1,6,0,2,2,8507.152849220472,1
1,1,0,0,4,2,0.0,1
1,1,3,0,1,1,5458.146425298611,1
1,0,5,5,2,4,1135.9790491025792,1
1,1,6,0,4,3,3427.003122262949,1
1,1,4,0,5,3,4933.643346115188,1
1,0,3,3,1,1,1645.3135871316447,0
1,1,5,0,1,4,4930.682021789683,1
1,1,1,0,4,2,3442.307598109152,1
1,1,1,0,4,2,12414.808991684085,1
1,1,4,0,5,3,24081.549546627324,1
1,0,6,2,2,1,2837.8268739771047,1
1,0,4,4,1,3,1332.012524966138,0
1,0,5,1,4,2,1783.164537182889,1
1,1,6,0,3,3,13156.041699538657,1
1,0,2,1,3,4,36053.41130600543,1
1,1,6,0,5,3,50369.010438628495,1
1,0,1,1,3,1,443.35764344375525,1
1,1,4,0,5,2,6998.613395999715,1
1,0,5,6,3,3,2237.557835379159,0
1,0,5,1,5,3,47653.670572860035,1
1,0,5,2,2,5,2595.0832549265156,0
1,0,4,1,1,1,3251.378517900779,1
1,1,6,0,3,4,857.4637990414911,1
1,1,6,0,2,2,5846.497974571331,1
1,1,4,0,4,5,293.5813345565416,1
1,0,6,2,1,1,12056.282257257693,0
1,0,5,1,3,4,13179.965474158118,1
1,1,5,0,1,1,321.4502553532454,1
1,1,6,0,1,2,672.1472060989815,0
1,0,2,1,3,3,2889.492319883662,1
1,0,4,3,1,1,1078.7208474237746,1
1,0,4,2,1,3,1018.1959372668242,1
1,1,4,0,4,5,81066.07135026754,1
1,1,6,0,1,4,15401.238833288704,1
1,1,5,0,5,2,1380.2968400553073,1
1,0,0,6,1,1,1236.6253137740093,1
1,1,6,0,5,2,46770.18455704446,0
1,1,3,0,4,2,7386.979267603233,1
1,1,3,0,1,1,8950.294423462654,1
1,1,5,0,1,5,1615.043735217925,0
1,0,5,6,2,1,927.8145109161997,1
1,1,6,0,3,5,1372.1477204246876,1
1,1,6,0,5,3,9456.081598632702,1
1,0,0,1,5,4,0.0,0
1,0,6,2,2,1,28464.330612189005,1
1,1,6,0,5,3,10688.67484146967,1
1,1,3,0,1,3,3689.6134440706205,1
1,0,2,1,3,3,61.237243569579455,0
1,1,6,0,5,3,23813.328469577704,1
1,1,6,0,5,3,2928.1518403252244,1
1,1,3,0,5,3,83439.51859640611,1
1,0,5,2,1,4,10475.810983721818,0
1,0,4,5,3,3,4321.797423140823,0
1,0,2,1,2,5,7424.318168469524,1
1,0,4,3,1,1,11048.260997399848,1
1,0,5,3,1,3,3550.2183594815688,1
1,1,1,0,1,3,12410.748030101437,1
1,1,6,0,3,1,513.1334134511219,1
1,1,4,0,1,4,3733.8471313110826,1
1,1,5,0,1,1,8111.510473806137,1
1,0,4,4,1,2,3039.7953659196646,0
1,0,5,6,2,4,1290.2745444284328,0
1,1,6,0,3,2,2264.18068330835,1
1,1,2,0,1,2,5510.418728796086,1
1,1,0,0,1,2,0.0,1
1,1,6,0,4,4,22075.72436561633,1
1,0,0,6,1,5,0.0,0
1,1,6,0,1,3,2678.0212595621165,1
1,1,6,0,4,3,2479.591209588118,1
1,1,6,0,1,4,858.3414239100895,1
1,1,1,0,3,3,62620.47563031333,1
1,1,1,0,2,3,11883.699487112588,1
1,1,6,0,3,3,12403.833854901475,1
1,1,6,0,5,3,4421.658033664145,1
1,1,6,0,1,5,1154.1782213621373,1
1,1,6,0,2,3,2653.711645978138,1
1,1,6,0,5,3,5537.779735598013,1
1,1,6,0,3,4,1893.6333066356856,1
1,1,5,0,1,3,1086.5827165936332,1
1,0,5,1,1,1,433.2854332500305,1
1,1,6,0,3,3,8738.346039154092,1
1,1,5,0,5,2,2964.47355641211,1
1,1,6,0,1,4,6783.624323815896,1
1,0,5,2,1,4,1505.178084701829,1
1,1,5,0,4,2,4952.907216978731,1
1,0,0,1,4,4,0.0,0
1,1,6,0,4,3,46928.35500064611,1
1,1,6,0,1,5,10478.695861922259,1
1,1,6,0,1,5,9479.248781768873,0
1,1,6,0,2,1,3516.943374579693,1
1,1,6,0,5,2,708.8680178049132,1
1,1,6,0,3,2,5202.671800783389,1
1,0,5,1,2,1,4255.224196992054,1
1,1,6,0,5,2,47500.0514512002,1
1,1,5,0,3,3,251.1586484010986,1
1,0,6,4,5,3,2373.44667098294,1
1,1,3,0,2,3,12926.245590528855,1
1,1,6,0,5,2,38835.463409964184,1
1,1,0,0,4,3,97.1630931303994,0
1,1,6,0,4,3,0.0,1
1,0,3,6,3,5,4221.510318199716,0
1,0,4,6,3,2,5449.319251062467,0
1,0,5,1,2,5,1177.4523344917195,0
1,1,4,0,4,3,4340.02920113064,1
1,1,1,0,5,2,1020.6207261596575,1
1,1,1,0,3,3,1751.0998448594148,1
1,1,6,0,4,1,58431.23735611515,1
1,1,0,0,2,4,63266.23757318486,1
1,0,5,3,2,3,2744.85157461504,1
1,0,3,2,1,2,3312.8016541893962,1
1,0,3,5,1,2,1930.6562010535865,0
1,1,4,0,3,2,8712.789977957693,1
1,1,4,0,1,2,5187.579220278632,1
1,1,6,0,5,2,19193.425964810624,1
1,0,6,4,2,1,2717.1316493685026,1
1,1,6,0,5,3,62928.84864803,1
1,1,6,0,3,4,3401.9692336449293,1
1,0,1,1,1,4,9165.228893304666,1
1,1,6,0,2,2,1367.7847783916884,1
1,1,1,0,4,3,1626.0529409175663,1
1,1,6,0,5,4,6976.2590667682825,1
1,0,0,1,3,3,0.0,0
1,1,6,0,4,4,55553.26339169164,1
1,1,6,0,2,1,8140.437850631869,1
1,0,2,1,4,3,1168.3606749059413,1
1,0,5,1,1,1,2179.579355441473,1
1,1,6,0,3,3,8556.36994096601,1
1,0,4,1,1,1,357.4165170591122,1
1,1,4,0,1,1,11358.273771426126,1
1,0,1,2,3,2,1112.5773081753316,0
1,1,6,0,1,4,1047.9258402514306,1
1,1,6,0,1,1,14616.371857156162,1
1,1,6,0,3,3,11643.857563825944,1
1,1,6,0,4,3,1217.210855466984,1
1,1,6,0,4,1,7152.868312781943,1
1,1,6,0,5,5,32247.025763109792,0
1,0,3,2,3,2,796.465295330981,0
1,0,4,4,1,3,2002.2914872715212,0
1,1,6,0,1,3,3928.9658011576876,1
1,1,2,0,1,2,8282.685981411265,1
1,1,6,0,2,2,3467.5888308736953,1
1,0,4,2,4,3,14519.728229779876,1
1,0,4,4,3,3,3008.5284553526603,0
1,1,6,0,4,3,2207.7610151463405,1
1,0,5,1,1,1,9729.133104581655,1
1,1,6,0,1,4,0.0,1
1,1,3,0,5,3,2507.7259353180257,1
1,0,0,6,2,1,398.74804074753774,0
1,1,5,0,1,1,1135.1319600234444,1
1,1,5,0,5,2,6016.593510173898,1
1,1,6,0,4,3,15001.086729522855,1
1,1,6,0,1,5,15859.158111324825,1
1,1,6,0,5,3,33009.76456141425,1
1,0,5,1,3,5,566.8810868838955,1
1,1,4,0,1,2,5901.940833319155,0
1,1,6,0,2,3,1763.5719057261788,1
1,1,5,0,5,4,42713.91851727022,1
1,1,4,0,3,3,1359.3492192957629,1
1,1,6,0,3,4,54560.70111963983,1
1,0,4,2,3,4,41207.30142583957,1
1,1,6,0,4,2,46033.483215662345,1
1,1,5,0,4,3,3576.7201409485015,0
1,1,6,0,5,3,11255.207286703637,1
1,1,4,0,4,4,8512.608305723144,0
1,0,1,3,5,4,4154.870318874787,0
1,1,4,0,1,4,199.42985400051484,1
1,1,6,0,4,3,3788.50769652995,1
1,1,6,0,1,2,2941.5228482312805,1
1,1,6,0,1,1,4254.784224846191,1
1,1,6,0,5,3,11466.752978357328,1
1,0,2,1,1,2,570.726437679793,1
1,1,6,0,4,3,1561.6016991110976,1
1,1,6,0,1,2,12539.9301858769,1
1,1,5,0,3,3,29886.35789397341,1
1,1,6,0,5,4,19403.216112284066,0
1,1,6,0,3,3,17274.829014107974,1
1,0,4,5,3,3,1637.057563638697,0
1,1,4,0,3,2,2535.913326594582,1
1,1,6,0,3,2,29961.67974430005,0
1,1,6,0,1,1,19101.894988892243,1
1,0,3,3,1,1,2823.576998536903,0
1,1,4,0,3,2,22461.290814792163,1
1,1,6,0,3,2,1879.7168935773282,0
1,0,5,1,3,5,3575.303548884579,1
1,1,6,0,2,1,2186.3800904691757,1
1,0,0,6,1,2,1502.2374534895162,1
1,1,6,0,5,3,23667.542398821217,0
1,1,6,0,2,4,1646.4193471490387,1
1,1,6,0,1,1,16973.038966745662,1
1,0,6,1,3,4,2597.4313016260253,0
1,1,6,0,4,3,44487.66461241438,1
1,1,0,0,5,5,0.0,1
1,0,4,6,5,1,6784.862415701589,1
1,0,5,3,1,5,3876.458383628025,1
1,0,6,1,1,3,22043.465024809506,1
1,0,5,2,4,4,414.61870033401374,0
1,1,6,0,2,2,2343.1944008127025,1
1,1,3,0,5,1,113969.28794314137,0
1,0,0,1,5,2,0.0,0
1,1,2,0,4,3,24870.678854158094,1
1,0,6,2,3,4,2696.283812954415,1
1,0,0,1,5,3,0.0,0
1,1,4,0,1,1,292.1415182179121,0
1,0,5,2,3,1,14013.990406019264,1
1,1,4,0,2,2,40028.15858700805,1
1,1,6,0,4,2,45218.65229157838,1
1,1,4,0,2,3,1939.2452827496231,1
1,0,0,1,5,3,0.0,0
1,1,3,0,3,2,3705.6231010002443,0
1,1,6,0,3,2,1595.3135637443402,1
1,1,2,0,4,3,1582.4920115648824,1
1,1,6,0,3,3,16747.243921513375,1
1,0,3,3,1,3,11687.933374496393,1
1,1,0,0,2,2,32659.86323710904,1
1,0,6,1,5,3,16983.384261290994,1
1,0,6,2,5,3,2018.2268868159167,1
1,1,6,0,5,3,17000.242198274707,1
1,1,6,0,2,3,17679.69908586305,1
1,1,2,0,5,4,42420.62791928789,1
1,1,6,0,3,3,14609.975861262286,1
1,1,3,0,3,2,6112.330011269571,0
1,0,6,1,3,5,20291.28435314039,0
1,0,4,1,4,3,1338.2129377145727,1
1,1,0,0,3,4,1693.4139088441038,1
1,1,6,0,2,5,3009.0874641104515,1
1,1,6,0,3,1,32576.857256340736,1
1,1,5,0,4,3,36637.90043884429,1
1,1,6,0,4,3,3569.73017187574,1
1,1,6,0,5,3,1690.5633873554305,1
1,0,6,1,3,3,8937.318421465505,1
1,1,6,0,5,3,25590.52399359315,1
1,1,6,0,5,4,34327.97118240459,1
1,0,4,1,4,3,35987.36704456162,1
1,0,4,4,1,5,1383.8137760069692,0
1,1,5,0,5,3,47466.405126152116,1
1,1,6,0,3,3,750.7510239753257,1
1,0,5,1,3,3,134.91725859454257,0
1,1,6,0,4,3,2950.3749592212853,1
1,0,2,1,2,3,977.4746373521242,1
1,0,4,4,2,2,3591.2934392314237,0
1,1,6,0,3,1,27923.130762863966,1
1,1,6,0,3,5,24366.64138256782,0
1,1,6,0,1,1,10929.66985777704,1
1,1,5,0,1,1,8618.909275540613,1
1,1,1,0,1,2,571.4688676268084,1
1,0,6,2,4,5,1167.0694352379667,0
1,1,6,0,3,4,2549.8266346296305,1
1,1,6,0,2,3,10060.174884165783,1
1,0,4,6,1,1,1671.2179291363132,0
1,1,6,0,1,1,4946.732568069554,1
1,0,6,1,4,2,7602.128649266599,0
1,0,5,4,3,1,1518.2939109408296,0
1,1,4,0,5,4,1498.2247828680447,1
1,0,6,1,2,4,7058.086190084864,1
1,0,1,5,3,3,66.45800679125628,1
1,1,6,0,4,3,58690.946561629076,1
1,1,4,0,1,4,14198.321558080965,1
1,1,6,0,2,4,10230.968843011236,1
1,0,1,2,4,5,546.1379557096052,1
1,1,6,0,1,1,1513.0046155470468,1
1,0,5,2,4,3,28424.632534124343,1
1,1,6,0,1,2,1311.9063991001797,1
1,1,6,0,2,5,9352.198217531533,1
1,0,5,1,1,3,9355.79082707603,0
1,0,5,1,2,3,1260.4549575450922,0
1,1,6,0,1,4,2532.7864497426544,1
1,1,6,0,5,5,38589.77541482545,0
1,1,6,0,5,4,35016.078059466716,1
1,0,5,1,1,5,615.9788957423785,0
1,1,6,0,4,1,75731.99967627072,1
1,1,6,0,2,2,18548.90963911356,1
1,1,6,0,4,4,0.0,0
1,1,6,0,4,3,8787.342565683135,1
1,0,6,2,3,3,1853.089393418461,1
1,1,6,0,4,5,2151.640397464223,1
1,1,6,0,3,4,5465.541790771219,0
1,1,6,0,5,3,56877.55973814863,1
0,1,6,0,5,5,55390.1061550406,1
1,0,4,1,3,3,4252.240981725597,1
1,1,6,0,2,4,35325.86426637948,1
1,1,6,0,5,2,7991.632140349471,1
1,1,6,0,5,3,59218.42022434123,1
1,1,6,0,3,4,0.0,1
1,0,6,1,5,3,1366.7199664403336,1
1,1,6,0,2,2,25082.561947828744,1
1,0,3,6,1,3,812.5581209981228,1
1,0,4,6,2,2,1560.0876577936253,1
1,0,6,6,1,1,1351.227540670581,0
1,1,6,0,2,1,8800.21323984065,1
1,0,5,1,3,4,3944.6880104768743,1
1,1,6,0,5,4,5906.040264000915,0
1,0,1,1,4,3,139.62091533864114,1
1,1,6,0,1,3,1310.5944707142125,1
1,1,6,0,5,2,18915.126839824963,1
1,1,6,0,2,3,1325.3432385612416,1
1,1,6,0,4,3,20610.963261494275,1
1,0,5,2,4,2,2332.585725470056,1
1,0,0,1,5,4,0.0,0
1,0,4,3,1,3,15141.633434562687,1
1,1,6,0,5,2,7040.012897715458,1
1,1,6,0,3,2,10268.43446035795,1
1,0,2,1,3,4,1014.4970018026996,1
1,1,1,0,1,2,326.2974103482895,1
1,1,6,0,3,4,2810.318914287131,1
1,0,5,2,4,4,8172.103858044553,0
1,0,4,3,1,1,1402.0996754867324,0
1,0,4,3,4,4,2379.572398562397,1
1,1,6,0,3,2,1905.0430616305416,1
1,0,3,5,1,3,1099.8572180060464,0
1,1,2,0,5,3,24222.489737156804,1
1,1,1,0,4,4,3130.1335700999516,1
1,1,6,0,3,4,1199.7595870284458,1
1,1,6,0,2,5,26607.97563638893,0
1,0,5,2,1,3,7694.528800821182,1
1,0,5,4,3,2,1831.4978569466032,1
1,1,6,0,1,4,1112.5961831080792,1
1,1,6,0,2,1,5323.188120540797,1
1,1,6,0,3,3,30356.417507121398,1
1,1,5,0,1,5,2482.65296943948,1
1,1,4,0,2,2,5078.375465310404,1
1,1,6,0,3,3,24888.529684709512,0
1,0,2,2,1,1,8286.134289683378,1
1,0,0,1,3,5,0.0,0
1,0,5,1,3,3,3878.2257498328627,1
1,0,6,1,4,3,9557.94436930173,0
1,0,2,6,1,2,7601.080124999779,0
1,1,5,0,1,2,673.4058706802806,1
1,1,6,0,4,4,5490.478594803917,1
1,1,6,0,2,2,6889.966908483669,1
1,1,0,0,5,3,932.8473437099271,1
1,1,6,0,5,3,5555.57265275147,1
1,1,6,0,5,5,2306.627754970446,1
1,0,0,1,3,2,0.0,1
1,0,5,3,1,1,2297.930409448177,0
1,1,6,0,4,3,41432.080034678445,0
1,0,4,1,4,3,3362.0243703261085,1
1,0,4,6,4,4,10197.746280428828,1
1,0,4,4,1,3,6348.718285344426,1
1,0,4,4,1,2,1488.3401045012079,1
1,0,5,1,2,3,17008.36361029479,1
1,1,4,0,1,3,8973.187861624207,1
1,1,6,0,1,4,662.728124246034,1
1,0,5,1,3,4,11589.386316798658,1
1,1,6,0,4,4,21081.573104649156,1
1,1,4,0,1,1,1846.1226846194882,1
1,0,4,2,1,1,751.0642449218309,1
1,1,6,0,4,3,1736.4283745665987,1
1,1,3,0,3,1,2204.390316315753,1
1,0,6,3,2,3,1694.0834001508504,0
1,0,5,3,4,3,4896.9334792296295,0
1,0,0,6,2,3,0.0,0
1,0,4,2,5,3,25886.597464711347,1
1,0,5,2,3,2,10414.850181351627,1
1,0,2,1,1,5,1176.6277944476183,1
1,1,5,0,4,3,737.306177920679,1
1,0,6,3,5,2,26379.090702675858,1
1,0,6,6,3,4,1686.486841533804,0
1,1,6,0,3,2,3895.8221425864226,1
1,0,2,3,1,4,4085.4496162193295,1
1,1,6,0,5,2,1976.3162449365234,1
1,1,6,0,3,1,10514.764294394177,1
1,0,1,1,5,3,0.0,1
1,1,3,0,5,4,1502.1099049892011,1
1,0,4,4,2,2,1966.3730487032888,1
1,1,2,0,2,3,35416.07668841934,1
1,1,6,0,4,4,1588.8533496413904,1
1,1,4,0,3,3,16786.58499715373,1
1,1,6,0,4,3,7919.83134711003,1
1,1,3,0,1,1,348.82660448996717,1
1,0,6,1,3,1,50222.26494560621,1
1,1,6,0,4,5,7544.327814104227,1
1,1,6,0,1,5,16171.041740304385,1
1,1,4,0,2,1,2168.5975575626444,1
1,1,6,0,1,4,3556.2656490575428,1
1,0,5,1,3,2,2391.738983807946,0
1,1,6,0,2,5,1716.4991989511675,1
1,1,6,0,4,3,17021.634187116113,1
1,1,6,0,3,3,0.0,1
1,1,6,0,3,2,32603.745478088866,0
1,0,5,3,3,1,1081.6751206654735,0
1,1,6,0,1,3,1303.023368938562,1
1,1,6,0,3,2,10692.297601544768,1
1,1,6,0,1,3,22542.829677453243,1
1,1,6,0,1,1,12469.330353578202,1
1,1,0,0,5,2,846.7069544220519,1
1,0,6,1,5,2,47462.24511932265,1
1,0,6,2,2,5,29303.957043375558,0
1,1,6,0,4,2,1546.0104031560288,1
1,1,6,0,5,2,38066.96000689662,1
1,1,3,0,1,1,2080.272578293527,1
1,1,5,0,1,2,791.4739835690536,0
1,1,5,0,1,4,651.3695571639804,1
1,1,6,0,5,3,26841.82328133964,1
1,1,6,0,3,1,4132.442457756269,1
1,1,4,0,4,2,3042.8298944677585,1
1,1,6,0,4,3,3704.297918184587,1
1,1,5,0,4,3,1793.4845877973603,0
1,1,6,0,4,3,42972.85844538,1
1,1,6,0,2,5,1593.576533043414,1
1,1,6,0,3,3,471.499063272311,1
1,1,6,0,2,4,25112.0676143297,1
1,0,5,1,3,4,9319.172452530322,1
1,1,6,0,5,4,2786.4901758305195,0
1,1,2,0,5,3,4519.28129979388,1
1,1,6,0,3,3,42809.696227217806,1
1,1,6,0,3,2,658.642062630885,1
1,1,6,0,5,4,22053.238378221613,1
1,0,3,2,2,1,10101.699390036641,1
1,1,6,0,4,4,2663.6648250108346,1
1,1,6,0,4,2,67937.41479626672,0
1,0,5,6,2,4,2022.7682434393382,0
1,0,6,1,4,3,17745.233286716746,1
1,1,6,0,4,5,3311.797200916747,0
1,1,6,0,1,1,6588.373691587325,0
1,1,6,0,4,3,19246.23260450384,1
1,1,6,0,3,2,0.0,1
1,1,6,0,5,2,139.1657285397522,0
1,1,6,0,2,2,13030.71351333712,1
1,1,3,0,5,4,2636.658390210356,1
1,1,6,0,4,3,43080.59098480428,1
1,1,3,0,5,5,27399.949209198665,1
1,1,6,0,5,2,49478.179007518054,1
1,1,6,0,1,1,983.608340075798,1
1,1,6,0,2,3,27396.98966492487,1
1,1,6,0,1,1,33351.021013856036,1
1,1,4,0,1,1,7074.734360148561,1
1,1,2,0,4,2,1471.094830389938,1
1,1,6,0,3,4,1184.319495181375,0
1,1,2,0,1,1,9273.5319197524,1
1,1,1,0,1,1,9486.189512479006,0
1,1,5,0,4,4,1972.3733334910676,1
1,1,5,0,5,4,31137.054238746907,1
1,1,5,0,2,1,8328.619727581916,0
1,1,6,0,1,4,12653.634513451067,1
1,1,6,0,1,1,11466.89690224285,0
1,1,6,0,5,3,60714.32423544436,1
1,0,4,4,1,4,1930.7042929114407,1
1,1,5,0,2,3,133.08894269121933,1
1,1,6,0,5,2,98156.95820826969,1
1,1,5,0,1,5,10543.789369418693,0
1,0,3,2,1,2,17723.58457442136,0
1,1,6,0,2,3,400.99364084733315,1
1,1,6,0,3,5,16514.479388302454,0
1,1,5,0,2,3,5676.771350571262,1
1,1,4,0,5,4,55.036048792284014,1
1,0,5,2,2,3,3445.217187154776,1
1,1,1,0,3,4,599.3084904009509,1
1,0,5,3,2,4,19410.30743359483,0
1,1,6,0,1,3,710.9724795423988,1
1,1,5,0,2,2,8385.097838824939,1
1,0,4,6,3,3,5816.421225003109,0
1,1,1,0,2,3,1377.2328779113575,1
1,1,6,0,3,4,12719.119681277736,1
1,0,0,6,5,5,0.0,0
1,1,6,0,4,3,115195.85423746811,1
1,1,3,0,4,2,24311.42307366368,0
1,1,5,0,1,1,1646.0013872007116,1
1,1,6,0,2,2,6697.7719778047585,1
1,1,6,0,5,4,67490.2964106693,1
1,0,5,2,2,2,559.4882185235598,1
1,1,5,0,4,2,67.3609679265374,1
1,1,6,0,3,2,4463.294601524753,1
1,1,6,0,4,3,61.237243569579455,1
1,0,5,2,1,1,15782.106531343232,1
1,1,6,0,3,3,3453.246438739446,1
1,1,6,0,5,4,128332.33295744295,0
